web-scraper-order,web-scraper-start-url,act,act-href,article,article-href,article_title,article_description
"1694598250-454","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 338 - Causing grievous hurt by act endangering life or personal safety of others","https://lawrato.com/indian-kanoon/ipc/section-338","SECTION
338 IPC - Indian Penal Code -
Causing grievous hurt by act endangering life or personal safety of others","According to section 338 of Indian penal code, Whoever causes grievous hurt to any person by doing any act so rashly or negligently as to endanger human life, or the personal safety of others, shall be punished with imprisonment of either description for a term which may extend to two years, or with fine which may extend to one thousand rupees, or with both."
"1694598253-455","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 337 - Causing hurt by act endangering life or personal safety of others","https://lawrato.com/indian-kanoon/ipc/section-337","SECTION
337 IPC - Indian Penal Code -
Causing hurt by act endangering life or personal safety of others","According to section 337 of Indian penal code, Whoever causes hurt to any person by doing any act so rashly or negligently as to endanger human life, or the personal safety of others, shall be punished with imprisonment of either description for a term which may extend to six months, or with fine which may extend to five hundred rupees, or with both."
"1694598256-456","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 336 - Act endangering life or personal safety of others","https://lawrato.com/indian-kanoon/ipc/section-336","SECTION
336 IPC - Indian Penal Code -
Act endangering life or personal safety of others","According to section 336 of Indian penal code, Whoever does any act so rashly or negligently as to endanger human life or the personal safety others, shall be punished with imprisonment of either description for a term which may extend to three months or with fine which may extend to two hundred and fifty rupees, or with both."
"1694598259-457","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 335 - Voluntarily causing grievous hurt on provocation","https://lawrato.com/indian-kanoon/ipc/section-335","SECTION
335 IPC - Indian Penal Code -
Voluntarily causing grievous hurt on provocation","According to section 335 of Indian penal code, Whoever voluntarily causes grievous hurt on grave and sudden provocation, if he neither intends nor knows himself to be likely to cause grievous hurt to any person other than the person who gave the provocation shall be punished with imprisonment of either description for a term which may extend to four years, or with fine which may extend to two thousand rupees, or with both."
"1694598262-458","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 334 - Voluntarily causing hurt on provocation","https://lawrato.com/indian-kanoon/ipc/section-334","SECTION
334 IPC - Indian Penal Code -
Voluntarily causing hurt on provocation","According to section 334 of Indian penal code, Whoever voluntarily causes hurt on grave and sudden provocation, if he neither intends nor knows himself to be likely to cause hurt to any person other than the person who gave the provocation, shall be punished with imprisonment of either description for a term which may extend to one month, or with fine which may extend to five hundred rupees, or with both."
"1694598265-459","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 333 - Voluntarily causing grievous hurt to deter public servant from his duty","https://lawrato.com/indian-kanoon/ipc/section-333","SECTION
333 IPC - Indian Penal Code -
Voluntarily causing grievous hurt to deter public servant from his duty","According to section 333 of Indian penal code, Whoever voluntarily causes grievous hurt to any person being a public servant in the discharge of his duty as such public servant, or with intent to prevent or deter that person or any other public servant from discharging his duty as such public servant, or in consequence of anything done or attempted to be done by that person in the lawful discharge of his duty as such public servant, shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine."
"1694598268-460","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 332 - Voluntarily causing hurt to deter public servant from his duty","https://lawrato.com/indian-kanoon/ipc/section-332","SECTION
332 IPC - Indian Penal Code -
Voluntarily causing hurt to deter public servant from his duty","According to section 332 of Indian penal code, Whoever voluntarily causes hurt to any person being a public servant in the discharge of his duty as such public servant, or with intent to prevent or deter that person or any other public servant from discharging his duty as such public servant, or in consequence of anything done or attempted to be done by that person in the lawful discharge of his duty as such public servant, shall be punished with imprisonment of either description for a term which may extend to three years, or with fine, or with both."
"1694598271-461","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 331 - Voluntarily causing grievous hurt to extort confession, or to compel restoration of property","https://lawrato.com/indian-kanoon/ipc/section-331","SECTION
331 IPC - Indian Penal Code -
Voluntarily causing grievous hurt to extort confession, or to compel restoration of property","According to section 331 of Indian penal code, Whoever voluntarily causes grievous hurt for the purpose of extorting from the sufferer or from any person interested in the sufferer any confession or any information which may lead to the detection of an offence or misconduct, or for the purpose of constraining the sufferer or any person interested in the sufferer to restore or to cause the restoration of any property or valuable security, or to satisfy any claim or demand or to give information which may lead to the restoration of any property or valuable security shall be punished with imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine."
"1694598274-462","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 330 - Voluntarily causing hurt to extort confession or to compel restoration of property","https://lawrato.com/indian-kanoon/ipc/section-330","SECTION
330 IPC - Indian Penal Code -
Voluntarily causing hurt to extort confession or to compel restoration of property","According to section 330 of Indian penal code, Whoever voluntarily causes hurt, for the purpose of extorting from the sufferer or from any person interested in the sufferer, any confession or any information which may lead to the detection of an offence or misconduct, or for the purpose of constraining the sufferer or any person interested in the sufferer to restore or to cause the restoration of any property or valuable security or to satisfy any claim or demand, or to give information which may lead to the restoration of any property or valuable security, shall be punished with imprisonment of either description for a term which may extend to seven years, and shall also be liable to fine."
"1694598277-463","https://lawrato.com/indian-kanoon","IPC Bare Act","https://lawrato.com/indian-kanoon/ipc","IPC Section 329 - Voluntarily causing grievous hurt to extort property, or to constrain to an illegal act","https://lawrato.com/indian-kanoon/ipc/section-329","SECTION
329 IPC - Indian Penal Code -
Voluntarily causing grievous hurt to extort property, or to constrain to an illegal act","According to section 329 of Indian penal code, Whoever voluntarily causes grievous hurt for the purpose of extorting from the sufferer or from any person interested in the sufferer any property or valuable security, or of constraining the sufferer or any person interested in such sufferer to do anything that is illegal or which may facilitate the commission of an offence, shall be punished with imprisonment for life, or imprisonment of either description for a term which may extend to ten years, and shall also be liable to fine."
